"","count","condition","gene1","gene","strain","background","knockout"
"1585",49625.0714132214,"wt-910","gene 4.2","4.2","phi910v2","wt","phi910"
"1586",47684.8304507555,"wt-910","gene 4.2","4.2","phi910v2","wt","phi910"
"1587",41289.5641805998,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1588",62972.4026360748,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1589",18463.2621108427,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1590",33912.7362133932,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1591",25065.7385008862,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1592",49659.2906817127,"wt-9","gene 4.2","4.2","phi9v2","wt","phi9"
"1593",43153.2202880253,"wt","gene 4.2","4.2","wt","wt","wt"
"1594",57007.6672929939,"wt","gene 4.2","4.2","wt","wt","wt"
"1595",15943.2701922751,"wt","gene 4.2","4.2","wt","wt","wt"
"1596",36747.1489669009,"wt","gene 4.2","4.2","wt","wt","wt"
"1597",19423.8405612145,"wt","gene 4.2","4.2","wt","wt","wt"
"1598",23304.353209323,"wt","gene 4.2","4.2","wt","wt","wt"
"1599",26345.081658431,"wt","gene 4.2","4.2","wt","wt","wt"
"1600",24842.0727961115,"wt","gene 4.2","4.2","wt","wt","wt"
"1601",38835.2655029369,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1602",34912.4506392825,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1603",9630.4265339664,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1604",14688.3623174012,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1605",18108.3567166917,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1606",21588.003211233,"deop","gene 4.3","4.3","11-44","10deop","wt"
"1607",20951.7153467939,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1608",25853.9881633557,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1609",23041.8899647544,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1610",29698.1856309137,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1611",43532.0901692416,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1612",50423.1454981788,"deop-10","gene 4.3","4.3","11-44-phi10","10deop","phi10"
"1613",33764.8245606551,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1614",39293.3121336688,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1615",12835.4135811384,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1616",20663.5443498001,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1617",23408.6175922541,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1618",21490.3405019763,"deop-9","gene 4.3","4.3","11-44-phi9v2","10deop","phi9"
"1619",147737.201678431,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1620",139276.210879777,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1621",50905.9506162564,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1622",98486.6654903042,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1623",78816.2926136428,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1624",140378.463116392,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1625",180552.606561693,"8st-9","gene 4.3","4.3","8st-9","8st","phi9"
"1626",124624.11395514,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1627",117448.984225632,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1628",49089.8904445279,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1629",87573.3970157268,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1630",91378.1360202601,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1631",145761.066951765,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1632",130998.338526838,"8st-910","gene 4.3","4.3","8st-910","8st","phi910"
"1633",36163.3859241827,"8st-910evo","gene 4.3","4.3","8st-910evo","8st","phi910"
"1634",35602.3767052416,"8st-910evo","gene 4.3","4.3","8st-910evo","8st","phi910"
"1635",46612.1161404223,"8st-910evo","gene 4.3","4.3","8st-910evo","8st","phi910"
"1636",32373.2848037136,"910L2evo","gene 4.3","4.3","910L2evo","wt","phi910"
"1637",28380.266275167,"910L2evo","gene 4.3","4.3","910L2evo","wt","phi910"
"1638",33006.2450999549,"910L2evo","gene 4.3","4.3","910L2evo","wt","phi910"
"1639",61664.5837540369,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1640",73887.962283683,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1641",23316.6938232159,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1642",39891.7031923141,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1643",40512.3880769386,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1644",57698.7954224377,"wt-10","gene 4.3","4.3","phi10","wt","phi10"
"1645",100645.151611898,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1646",129908.852765901,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1647",42911.3481984599,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1648",87347.0536980622,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1649",101251.990103016,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1650",79034.1523558593,"wt-910","gene 4.3","4.3","phi910v2","wt","phi910"
"1651",59422.4747064044,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1652",81709.7592239661,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1653",20279.4968181201,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1654",46017.3218746659,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1655",39454.170787848,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1656",76050.7777663557,"wt-9","gene 4.3","4.3","phi9v2","wt","phi9"
"1657",59156.2582430371,"wt","gene 4.3","4.3","wt","wt","wt"
"1658",78772.5009754599,"wt","gene 4.3","4.3","wt","wt","wt"
"1659",15803.7080176184,"wt","gene 4.3","4.3","wt","wt","wt"
"1660",59476.4396948566,"wt","gene 4.3","4.3","wt","wt","wt"
"1661",26076.0155904969,"wt","gene 4.3","4.3","wt","wt","wt"
"1662",31003.4355256904,"wt","gene 4.3","4.3","wt","wt","wt"
"1663",32442.9360217561,"wt","gene 4.3","4.3","wt","wt","wt"
"1664",32461.3524356243,"wt","gene 4.3","4.3","wt","wt","wt"
"1665",45420.7735304277,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1666",27048.0302829878,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1667",9565.02644234793,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1668",9050.97590855583,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1669",10684.8713313506,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1670",10880.0085871317,"deop","gene 4.5","4.5","11-44","10deop","wt"
"1671",17274.4162691044,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1672",16728.512864587,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1673",22990.9262026255,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1674",14606.0538340988,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1675",21541.686652367,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1676",27666.8893054305,"deop-10","gene 4.5","4.5","11-44-phi10","10deop","phi10"
"1677",17013.5220013646,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1678",28875.849320047,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1679",10857.261370183,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1680",14717.1029291876,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1681",8614.9874556116,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1682",9396.17073939878,"deop-9","gene 4.5","4.5","11-44-phi9v2","10deop","phi9"
"1683",169160.595052097,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1684",134598.399070685,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1685",50621.1347921526,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1686",86120.8770461,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1687",49187.747673147,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1688",81491.2047420844,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1689",235106.047916866,"8st-9","gene 4.5","4.5","8st-9","8st","phi9"
"1690",116700.029437113,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1691",112761.317551855,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1692",42392.6955842394,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1693",48808.2596820287,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1694",38484.1161308136,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1695",105314.270558246,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1696",181011.605978525,"8st-910","gene 4.5","4.5","8st-910","8st","phi910"
"1697",25298.4166352869,"8st-910evo","gene 4.5","4.5","8st-910evo","8st","phi910"
"1698",32549.9364189285,"8st-910evo","gene 4.5","4.5","8st-910evo","8st","phi910"
"1699",30463.8602322078,"8st-910evo","gene 4.5","4.5","8st-910evo","8st","phi910"
